id	question	doc-id-list	answers
-742868917902476879	what happened to justin in parks and rec		
-2596990829053732651	what is the intersection of the assessed probab		
2313153011254796690	when did the tonight show go from 90 minutes to 60 minutes		
786968308136151281	meaning of the poem ring out wild bells		
5773265839345425886	what is an appeal in south african law		
441296213865660806	who did the voice of johnny in sing		
-3341483331637518926	where did we get the star spangled banner		
-6213668750078097276	who is the special judge on america's got talent		
622563993466800318	where do they film game of thrones season 7		
-1769372435076184215	how many levels are there in lego marvel avengers		
3285037972437076220	bade achhe lagte hain serial in hindi full episodes		
2492949162254494567	where was the first game of tennis played		
-3939873143447544621	significance of american recovery and reinvestment act of 2009		
-8217020796703504388	where did the second battle of marne take place		
7538416412035266912	what's the name of the black car in cars 3		
5512119340472931952	where is ex on the beach filmed season 1		
-4437644579847656786	what is the difference between london bridge and tower bridge		
-3162484200696657937	what is the closest airport to melbourne cbd		
-2259991970329659057	what episode of one tree hill does haley find out she's pregnant		
-1520165136055956763	when did the uk get freedom of speech		
-3573080152256723568	who is credited as being the first director		
1080345827869043093	who did the railroad turn to for financial relief during the panic of 1893		
4580821538490087121	how many chapters are in grabbed by the ghoulies		
-4366813402589117856	who has the highest ppg in nba playoff history		
3769715857135075997	what is the relationship between measurement and quality control		
-2666269028465903750	when did the british empire arrive in borneo		
7170112299877820143	what do the signs on the teletubbies head mean		
-2207806009409895141	who hit the first double century in odi		
8133069245664179914	who sang oh happy day in sister act		
-5240634926176623359	who took part in the first olympic games		
-8591256008577930087	where was karate kid with jaden smith filmed		
-1092536378794046880	what is the significance of the jazz age		
-7923593137192897368	does colleen become the iron fist in the comics		
8921033735579869080	how might one kind of crayfish become an invasive organism		
926810112841282468	where were the fishing grounds that the andrea gail fished from for their first outing		
-2943775491104483054	when does flash season 4 come out on sky 1		
953597015657644929	meaning of the song we didnt start the fire		
1394587349645743559	what are the most widely used languages in the world		
122487947283863228	where did the jeopardy theme song come from		
-2776637862523984289	difference between medium and higher level of occupation		
-3613107794406032627	where does ham come from on a pig diagram		
788674209413914235	where is the church of philadelphia located today		
-68661876091294132	does the govenor die in the walking dead		
9017787387837007726	when was georgia readmitted to the union twice		
-5097166154266860512	what occurs to molecules of dna during mitosis		
7635174454197204538	ice cube you can do it put your back into		
-3246681258428325098	when is the big bang theory season 11 coming out on netflix		
-660329406786121307	when did tottenham become a north london club		
-2637385238271209741	what order to watch the jason bourne movies		
1751346719498931955	when did scientists discover the cause of smallpox		
-8601371749808975510	how many hours of training in a year is given to icici lombard employees to recharge him		
-322797675301302429	who sang i may not be a lady		
2996554601350599073	where did italy invade in an effort to recreate the idea of the roman empire		
-2742474030522997496	how do you say santa claus in canada		
-8076343670376519690	when did hot cheetos with lime come out		
7697396622664905664	are the songs in beauty and the beast the same		
-8982765061518122321	the google search algorithm depends on the network of		
2761506209198413610	what is the plot of fast and furious		
-7997563416700632175	what is the meaning of phantom of the opera		
-2279785896359537056	what is the time and place of the setting for brave new world		
-9091167276160066415	where did the name oskar blues come from		
-5142954691719689839	who won the tennis match with billie jean		
-2230851592036586608	who said history is past politics and politics is present history		
-1979354696886418497	where is mt. qomolangma what is its height		
-4385391717667762017	where is sahara desert located on the world map		
-4190243928308252059	where does the dragon make its lair in beowulf		
-4662618774995182447	what terminal is southwest at sacramento international airport		
-5954225039415757260	what did they eat on the first christmas		
2557970171373696227	where did the hail holy queen prayer come from		
-88670838764830599	how much sugar is in a bottle of buckfast		
5106740144085728704	what is the education system like in your country india		
-3846257720719820161	how long does it take to complete the first round of the nfl draft		
-1009280993927803267	where does the saying knock down ginger come from		
-7041988693457769029	where did all the languages in the world come from		
5508162886459208361	what is the substrate in the reaction above		
-7196402409740271041	what is the primary jurisdiction of the u.s. supreme court		
7010208980347907656	who built the first ship in the world		
-2795466671608163571	what grows all in a row in mary's garden		
-6571255831341329444	can i shoot someone on my property in maryland		
-788321698690766501	how many episodes are there in assassination classroom season 2		
1311453780979360878	where does active transport occur in the human body		
-6770399656884821010	which of the following are examples of primary sources (select all that apply)		
-9222484172814905891	who was linda and what happened to her		
-8796365003446241684	where do bobcats live in the united states		
-1703138720605073093	where do cherries come from in the world		
6848745570234953171	what is the name of the smoking room a separate peace		
5031140123829220036	who sings the song i am woman hear me roar		
-8118644352336224192	who pays for the work on mike makes it right		
6132862958517172237	when do the seahawks play their first season game		
-4666359127110589675	when do they start selling beer in florida		
-4593278173621307588	summary of the novel around the world in 80 days		
4666413374637572424	where was the movie the big sick filmed		
-1837947401686459631	where did you go mighty mighty bosstones lyrics		
1557677769864021270	difference between current and previous version of java		
-2503581832319802334	where did the black widow spider get its name		
155983935491244665	what was the cause of the spanish inquisition		
-6599882679576722362	what episodes of kc undercover is brett in		
3140038373891678990	why was germany divided into east and west by 1949		
7736632984676986434	who played the captain of the flying dutchman		
711742169073619801	when did the labour party come to power		
2076280525855067029	where was how to tame a wild tongue published		
1604149660693840860	what do the colors in french flag represent		
3445465291549344382	the legal principle of free incorporation meant that		
3088737367570098160	what happened to suzanne in orange is the new black		
6458768865353537871	who was involved in the fur trade in canada		
-1096849216689504615	what is the name of the oldest plant on earth		
1046161478012588267	what does a nuclear bomb have in it		
-297172989643135574	where does the name cavalier king charles spaniel come from		
901834527826935467	where did the first civilization emerge on the indian subcontinent		
-5844584149885571191	where does the prize money come from in horse racing		
-5375510473374591213	when does americas got talent live shows start		
-8916325196464134095	what is the period of a simple pendulum 77 cm long on the earth		
4063947112659752988	what did sir jorah do to bring shame		
979859104053479970	when does the 100 season 3 come out		
-7582069614988375937	what role did religion play during the nationalist movement in vietnam		
6508694330860894529	where do volatiles cause partial melting of the mantle		
-773929075217774408	what are the harmful effects of the portion of uv radiation called uvb		
-4442004831294315833	who is in america's got talent semi-finals		
5665621351157691245	can you wear a mask while driving uk		
-4884689005158135574	where was the movie license to kill filmed		
-290398131519770771	what is the purpose of the preamble of the u.s. constitution		
8303025221912681384	what properties make a material suitable for use as the active layer in a solar cell		
6681409213794939354	where is the southern most point in africa		
-1642253395409216920	where was rome founded and what natural defences aided its position		
4046937463383866733	briefly explain the role of a server when a file is requested by a client terminal		
2568460801387737021	when do the names get engraved on the stanley cup		
-2010900385100443803	what did katherine do to elena in season 5 episode 15		
-4067841576389402048	who is the youngest running back in the nfl		
3788583392264095564	what is the dear evan hansen book about		
6448828896223982511	where is striated muscle found in the human body		
3323810185080226803	how many square feet are in a basketball court		
-8583876046513656985	what is the name of the new american horror story		
-6179075611791034269	where are the favelas located in rio de janeiro		
7282019077450887591	who was the third person to die in and then there were none		
9041523866453252065	what is the mutation of sickle cell anemia		
-7001164501726598080	when did they start putting locks on the bridge in paris		
3214331550520891810	who set up trading stations along the indian coast during the 1700		
-3279322263347140873	where does jack in the box meat come from		
-464249677181667587	what movie is the song money for nothing in		
-38569794929608290	who was responsible for the origin of the terms hanging wall block and footwall block		
-7816806304953458465	where did the films come from in man in the high castle		
-1304141177462591673	where did france settle in the new world		
-1886827504821971176	who is put in charge of building the dam		
-6223635531179192068	where does the water from victoria falls go		
-7546244119091098747	which is the easternmost river of the north bengal plains		
2227900928570620477	where did the band name pearl jam come from		
99675232475435898	how does a trailing suction hopper dredger work		
9135836141688031012	how i met your mother season 5 episode 15 blonde girl		
932388891781095803	why did they build the wall of china		
5876447780016117740	how many gears are there in pulsar 150		
-1647974432312963483	how much is a tesla model x p90d		
6508459010187088394	where did you come from where do we go from here		
-4623853041072063285	where was the movie the cure for wellness filmed		
-3118228434395453046	where do the stargate movies fit in the timeline		
-3900753583803689190	how old is ridge on the bold and beautiful		
-5663597167568404766	what celebrities live on the 17 mile drive		
-299756149980779415	what is the voting process in the united states		
8061262835279450212	when does mary jane find out who spiderman is		
-5571905671503287414	what is the name of a female dove		
-4349418584360428577	what is the production jesus christ superstar about		
-303690119730117398	n texas any party receiving of the gubernatorial vote in the prior election must hold a primary		
7317565849390523923	what season does george die on grey's anatomy		
-930502482590277288	what kind of music do french listen to		
-3370925351898877014	where did the seven days war take place		
3249651996937054180	what is the value of log base e		
3546023892874356064	who came up with the game marco polo		
-2354105618532327849	where does the netflix show heartland take place		
-1950894263973728523	who was sent to britain to get them to remove their troops from the ohio valley		
6224005607698430395	where does the tradition of hanging stockings come from		
-1534282482623706582	when was the last time the mona lisa was stolen		
8223164450789980257	what happened to the couple that won x factor		
6389800741958538367	what are the names of the sanctuary cities		
-4366431437388426793	the judicial power of the united states shall be vested in one supreme court		
2483532082150297457	how tall did you have to be to join the army in ww1		
2004508516030379897	where can i buy a fixed odds betting terminal		
-7211926489442888854	when did germany surrender what is armistice day known as today		
675223171748975419	what does this way to the tucker mean		
-8378621166463154487	what is true about the united states postal service (usps)		
4306609340234695366	what is the use of print screen key in keyboard		
-7428355382862881451	what is a series of two movies called		
-7139154823199122130	what is the book flowers in the attic about		
-8069743157133220726	what is the purpose of writing a haiku		
-1117826430805459209	what was the factory act and why was it made law in 1833		
-3091049585494041847	where is new zealand located in world map		
8463236943442673669	what are the three market forces in a free-enterprise economy		
-2387119976606360947	where does alas poor yorick i knew him well come from		
2724605419612635031	where is danielle spencer from what's happening now		
7924580881706988047	what is the function of the switch in the electromagnet		
7692040330019891953	where was the scene when dobby died filmed		
3210269803361328892	how much was nike stock when it went public		
-7757131892247188015	what is a quartz crystal in a watch		
-1699621028093997791	how much can the strongest man bench press		
3097838320569139339	how many scenes are in act 3 of hamlet		
1196307871591266505	when did sword art online memory defrag come out		
-1056843873495912024	how and for what reasons did united states foreign policy		
2937300937019489131	can you get maple syrup from a japanese maple		
-6764978198794408344	where has irrigation been used by humans to alter biomes		
9050653304277243045	where is the heart of the ocean located		
-8106446892333597270	what two reasons were given for supposed british support of the confederacy during the civil war		
-8185557981620177552	what is golden key honor society worth it		
-2798238102444317668	where does the energy of a tropical cyclone compared to in the article		
-7728699056107942295	why do i have white patches of skin		
5099545450316868851	what is the name of the largest christian church in the world		
6810655645957436988	who has the lowest career batting average in the hall of fame		
2293879307362582742	why are metals described as having a sea of electrons		
-2496423790609631932	where did the expression wooden nickel come from		
-1566299948338411564	who plays the bear in the jungle book		
2188681139040379345	how old is maggie kiriakis on days of our lives		
-4311038651440808085	when is the seaon finale of this is us		
8266578678036419953	where did they film 30 days of night		
3663835073332771802	where is the place where you put locks on a fence		
-1441473819725557103	what is the tallest mountain range in the us		
6175904488303558173	where is the hotel that the shining was filmed at		
6309885428730399129	where does the vascular cambium get its energy to produce more xylem and phloem		
-4464179079449621090	show the earth's orbit around the sun		
1389113951503950579	how much is tax on food in arizona		
6866585822960402883	what is the reason behind the elf on the shelf		
-5954647762363756154	how many state do we have in biafra		
-4355634036383156027	why did athens and sparta fought the peloponnesian war		
5409152087454355417	who has won the league 3 times in a row		
-7723523311529724499	when did the movie red tails come out		
6603844597134865763	why cannot a particle in a infinitely deep potential well have zero energy		
35148114676129542	where does d gray man hallow pick up		
1393037245700961396	what does it mean that a prisoner's petition to the court has standing		
5061558768433787580	who played the caveman in night at the museum secret of the tomb		
6540725261673215525	what was the end of world war 1		
3005576637649117976	what does alpha hydroxy acid do to the skin		
-4097931845906635254	what is meant by rotation in computer graphics		
-1433522024344672957	what is the purpose of the war prayer		
7367388803401721747	who prevented denmark ireland the united kingdom and norway from joining the common market		
-3222818615978416974	who did not contribute to early sociological theory		
-490363604042245672	what is the first episode of season 2 riverdale called		
-5764705687920951369	who is the cast of splitting up together		
-3203757420551056422	what are the various types of committees (not the list of committees) how are they different		
-8239616910086304234	where do you have to be born to be a cockney		
2020385451728629443	game of thrones season 2 episode 9 wiki		
2059593344783789485	where is american football most popular in the world		
7432900997078108284	when is new year celebrated around the world		
-1433002804888462799	what kind of music was popular in the 1800s		
-8967865781150253203	how many levels are in the new god of war		
-8997935891198746702	what is ka father's name in the dew breaker		
-8310450220214253274	is i 76 a toll road in pa		
112240191652517534	what is the difference between west germany and germany		
-1308416220083392946	where does the first stage of photosynthesis take place		
-5546130614415528128	when does rupaul's drag race all stars come on		
1725073832279000622	what conditions are necessary for mechanical work to be done		
-1394022329147481909	where did the nickname big apple come from		
1834464981132694423	summary of around the world in eighty days novel		
-9219444117954088909	where does the story beauty and the beast take place		
3815055379256721436	federalist paper #10 warns about the formation of political parties as factions		
7562837022925297238	where does cersei live in game of thrones		
8598589894044981253	difference between flowers for algernon short story and novel		
7142327259383923532	where was the blue lagoon the awakening filmed		
-4967185365491726548	as co concentrations increase what happens to oxygen binding to hemoglobin		
6536023592700484554	what gods do you kill in god of war ps4		
6852481890910006912	wwe money in the bank 2014 ladder match		
3915712191002189799	how ling did it take to make incredibles 2		
-2386968087464743299	where does the term computer bug come from		
5979440688823046422	the legend of the lion king disneyland paris		
-4594092939154393938	what major agreement did the constitutional convention reach after only five days of meetings		
5764559346332083091	who are the characters at the end of justice league movie		
2812609122274762341	why are there 12 days between christmas and epiphany		
-7349426943438990233	when did canada officially became a bilingual country		
-1592574874010671199	me and julio down by the school yard meaning		
7007398524399013862	where does big live in sex and the city		
-5422452510419848489	why is my throat irritated all the time		
1589422762672491554	why was the american revolution a cause of the french revolution		
3481201784169919026	any one of the possible results of an action		
-3521625258048798287	what kind of education do you need to play in the nba		
3260229363108557974	what problems did the united states experience with spain and great britain		
6823997028469258430	who is the ceo of americas got talent		
4337614073154565416	what does a blue and white usa flag mean		
-2857372873221327671	who invented the atm in the united states and in what year		
930246312104726876	who does jenny end up with in the l word		
2649521341710457449	what episode does cole turn back into a human		
-5728619043367131630	where did the initial shots of the american revolution ring out		
6792365176575073611	where does the english royal family come from		
-5204914332748978782	what's the difference between polycythemia and polycythemia vera		
7536960569393139157	in 1965 the united states decreased the number of us troops serving in vietnam		
-1088461678923943792	summary of the raven by edgar allen poe		
-1547491077763151286	where do the la chargers and la rams play		
-6807551360139335809	if a dead tree falls in the woods does it make a sound		
8731390450850964271	what kind of dogs were used in the movie king arthur legend of the sword		
-2535848144719524389	who has died from the show welcome back kotter		
419687808247669483	when did germany declare war on russia ww1		
-3953072741719919835	watch series the big bang theory season 3		
-6965376477559651502	where is the last battle fought associated with the war of 1812		
-6659870414233101778	how far is devil's tower from casper wyoming		
6632834527356910511	what mountains separate france from italy and switzerland		
-8648064349333823771	who owns the rights to la vie en rose		
1165162723756354549	who wants to be a superhero season 1		
-3509559838968964710	what is the main function of the fermentation pathway		
-2857241753195714015	what episode does april kepner find out she's pregnant		
-5434401563512159542	how many sith lords are there in star wars		
9068208735609183506	where did amelia go on grey's anatomy		
6623725321533900401	when did the calendar change from 10 to 12 months		
7627744556065367783	what is economics of scale and constant returns to scale		
-2019090729766508729	where is the second half of the titanic		
7040653821803147417	according to terror management theory what is the primary motive of human beings		
4691041348084083214	planck's quantum theory was based on observations of which of the following		
7901767545072301178	where did the laundry pod challenge come from		
8625702975276209895	what was the meaning of the wizard of oz		
-7610985699359512063	how much did it cost to make lost in space netflix		
-1506594159028754788	what character does zachary levi play in thor		
-2497511162521085835	when does an incident report need to be completed		
-717472272402490211	when did angel start in relation to buffy		
-8070078632718957146	who died at the end of season 8 criminal minds		
8645573720338573819	who was the head of the royal society of london when halley came home to sell his map of the stars		
2646875189632563921	sharp pain in right side of back when breathing		
491905963514454189	where do major branches of our federal government meet and work		
-1648346938776087964	what was the last major battle of the plains indian wars		
-6484180177632267592	what was one reason for the outbreak of world war 2		
-2736435994938906294	who is called as the advocate of 'conflict theory'		
5598824167887828544	what species of oak is used for wine barrels		
5144780676625709727	where was the hannah montana concert movie filmed		
-7928694014728364409	where is western samoa located on the world map		
6328356116645482017	where was hurricane katrina originally supposed to hit		
-6802118199922764783	where can i read the missing books of the bible		
-7988843581324184733	what happens in the 100th issue of the walking dead		
-7098919928735959054	in the united states which of these are elected indirectly through the electoral college		
-8268570446744301	what are the relative positions of the gas giants and the kuiper belt		
5822358516496459089	who plays black phil on last man on earth		
-9007778161925304726	who designed the original document of the constitution of india		
-5855869651502913909	where does the first book of game of thrones end		
1963166124956174514	when was the word baptism used in relation to the old testament		
6679658225638896579	who were two of the patriots that led the throwing of tea into the boston harbor		
-1442864635203242400	what proportion of the british merchant marine fleet was american built		
-3636537339267807515	who was the founder of panwar dynasty in garhwal		
-44874303476858859	where does drinking water come from in california		
-1594607171578683981	why we need rain water harvesting in india		
-3828384507726537111	when was the last time northwestern beat a top 5 team at home		
3478178023846449180	what was the result of the korean conflict		
-5066676652853657435	sound waves with frequencies above the normal human range of hearing		
8413751335840941243	why is pollution a problem in the us		
2971222420908236454	who opposed the civil rights act of 1964		
-7259392393291144033	what kind of awards did john steinbeck win		
-8306817589895995075	how do you kill an original vampire diaries		
-873863183859704170	who was affected by the declaration of independence		
-5233732002467670173	what do you mean by anemia in hindi		
7335384876885211170	what are the three parts of this url		
-3525399650624936131	who is the band in there's something about mary		
5986201978238733830	cast of season 4 orange is the new black		
2624672954634114310	when does episode 13 of the 100 air		
8979181613795416230	where did the hebrews cross the red sea		
-5957840109906309806	when did i sign up for apple music		
3487482300339899305	wonders of the solar system thin blue line worksheet		
4750880214627737391	what was the us economy like in the 1980s		
6821339951140351786	how old was alice when she enters wonderland		
-4172900765671018114	who focused on government and education in ancient greece		
-147518560018292021	where is the kudzu found in the us		
-2885949079538212909	what role did human sacrifice play in aztec civilization		
3349555237393928616	what happened to sam at the end of season 2 good witch		
-7725643149915797140	the extremities of any diameter on mohr's circle represent		
5383593881023041321	who did rome trade with and what was traded		
-3440764642064620372	where did the name michael myers come from		
-8830640557686157577	when did fairy tail dragon cry take place		
4167775393291731780	when did the us move from the gold standard		
309004827132555000	what are the duties of a surgical nurse		
-1941730218391188689	what is south africa number one in the world for		
-7858171888373163731	where did the jenny lind bed get its name		
9077748974324122951	what is the degrees of a 7 sided shape		
-5516984253355583546	when was the malayan union officially announced to the malayan citizen		
5414345418002073232	when is this is us on in denver		
1660984961159472271	what is the difference between navy and navy reserve		
-6882563111692108443	who is the oldest why don't we boy		
6440591455671595254	what year did tina turner have a concert in holland		
-6187951594844195682	the cast of alice where are they now		
7608537237773210060	what type of switch is a computer power button		
4918428072904203185	what kind of fish are in the great salt lake		
3510348898961544705	is the head quarter of uno in usa		
2972821749209688907	why is a cell considered an open system		
-2949957575567876816	why does sudan have a low percentage of arable land		
-2413007775854876212	where did the final land battle of the greco-persian wars occur		
-8515887169040241702	where is the current season of survivor set		
-5081749713572306515	how many types a batsman can out in cricket		
-6532483887509071188	what magnitude can i see with my telescope		
9167655370926017813	what is the van hoff factor of pure water		
3492918518638712735	how to calculate value marginal product of labor		
1697921659326014675	when was the first anne of green gables movie made		
-1179602158146555107	what kind of bird was in mall cop 2		
-6671975621939763598	which of the following traces stories themes and words back to their roots		
-6254870906501970705	what is the difference between new world monkeys and old world monkeys		
5362981950386470778	strike back retribution series 6 episode 7 cast		
-169309413277329030	why did māori want a treaty with the british		
-4264080809021345113	where does all the natural variation necessary for natural selection come from		
-2671393182669890491	how old was christina aguilera when she made the movie burlesque		
-3474827291946285457	when was the great pyramid of giza discovered		
-4251924938076506017	why is the process of chemiosmosis also called a proton motive force		
-6056655697235798546	what are the key provisions of the affordable care act		
-2406339712411128266	explain what causes a dying star to expand to a red giant		
-1317570236944246590	who starred in the curious case of benjamin button		
-6867898439965736199	where do we get drinking water in uae		
7348286938674524981	who regulates the amount of pollution emitted into the environment		
-9156884088972545407	maryland was the only southern colony founded for religious reasons		
-4944846922190395686	what were the origins and causes of the third balkan war		
5046063655925265138	what is the direction of the object's velocity as it moves along a circular path		
-9217385055365775951	the laterite soil is found in which of the following districts of maharashtra		
86999078090705130	when is mating season for red tail hawks		
6353724253863717372	when did microsoft launch its own search engine		
-6484849419127349775	when does derek and meredith get back together in season 2		
-658123715153038686	declaration of the rights of man and citizen 1789 pdf		
7724056901469825880	how does car insurance work in the us		
5436626332178792936	what did the princess do in the breakfast club		
-7589349101976153973	where is the atlantic ocean located on a map		
3113503854791715480	how did claire become ambassador in house of cards		
2362008230532905825	who won the war between usa and japan		
-5117563059469780971	how did the middle ages change the world		
-4532297677870445	what was one long term effect of the work of the civilian conservation corps		
1901116754897844924	where was the other boleyn girl 2003 filmed		
-2010167582379187993	who was letter from a birmingham jail written to		
1380096863232577466	where is the colossus of rhodes located today		
-3601638654726285951	when is the last time the patriots lost 2 in a row		
3841865134063601154	when do they post new episodes of big brother		
-6157662414681847143	when was the first colour video camera invented		
-497020572640723320	why did nasa shut down the space shuttle program		
-2550836913478394657	who fixes the defect by modifying the code		
8928518302780398834	the current chief minister of which of these pairs of straight share the same surname		
-4454728574954269070	where was the boy in striped pajamas filmed		
6373568898927404861	who is the thinker associated with state of nature		
613833497819278146	what is the most current season of grey's anatomy		
-9070952231690606811	who were the 2 students that died in 13 reasons why		
-6154084884874701794	what was the worst hurricane in puerto rico		
1774844385057698031	what is the meaning behind beethoven's fur elise		
5556411090998508842	where did i go wrong i lost a friend meaning		
8644433773830404176	what are the different classification of operating system		
7748525453436534192	who sings going up to the spirit in the sky		
-3361273177018059638	who was the first living indian to feature one a postage stamp of india		
929457790448641843	where is the oldest redwood tree in california		
596715643770811395	which soviet leader's name should be placed in the blank		
1161275042734767953	who has called prime minister primus inter pares		
-2826009502804797858	what were the two major complaints about the new deal		
-8400588831627149035	what is the highest level in martial arts		
6552660741986708878	where is seine river located on a map		
-8483825153402161808	when was the first 12 gauge shotgun made		
3952437060737590907	where did brad keselowski start in the race today		
4322837614069003799	why did tall guy car reviews go to prison		
-1722731175974841311	where does the phrase lightning in a bottle come from		
7464715797320803466	what is this area of a letterform called		
-2791939228414037024	how to find moment generating function of normal distribution		
748246133258344102	who decides what kind of work a citizen may or may not do		
-373178498926836258	who made the quote with great power comes great responsibility		
-1186469022368104891	describe the differences between batesian and mullerian mimicry		
-3321042735040133588	what kinds of life forms were dominant during the precambrian era		
-351348494452779324	what color is a turkey's beak and feet		
-4980355137513640171	where are antigen a and antigen b located		
6808750218887577593	what is the plot of the invisible man		
-6141992210015946550	when did it become common to have electricity		
6209772256448068212	how many set of paired gradient are present in clinical mr scanner		
-1347154843600288423	which religion became the counterpart to persian political and cultural universalism		
-6921140571057000870	name the type of climate prevailing over india		
-4090302895690431283	how do the incas first react to the arrival of the spanish		
-4893197549059163160	who is the first going to the moon		
-4082923671542508354	what is the top of a kitchen cabinet called		
-395173986062791830	where was the declaration of independence written at		
-4963487306576875713	when does american grit season 3 come on		
8982071924419350011	what is the last season of family guy		
9202696308656637756	where is the nba all-star game going to be played		
1718424563243531284	a decrease in magnetic field strength is link to what		
7185996866462781684	the conventional level of reasoning judgement of right or wrong is based on		
7731612934651919994	what is the dimension of velocity of sound		
3458489246780046393	why is the liturgical colour of advent purple		
-3200945158178576348	where is kenyatta avenue located in nairobi kenya		
6734056901983009542	where was it's always sunny in philadelphia filmed		
-4857700815498849007	where do most of the avocados come from		
5462349301786838701	when does hurricane season officially end in florida		
7707548579271785778	where is volcano erupting in hawaii on map		
7851867048639035644	where is one radian on the unit circle		
-2118724400043384387	what are the reasons for partition of india		
6070378746733708697	when do you add citric acid to wine		
-1468559676107832070	where does international waters start in the gulf of mexico		
4153167678266659463	harry poter and the goblet of fire cast		
-2205973021429683664	where are all the air force bases located		
-8549790689797805209	what area of the brain is responsible for short term memory		
-8619446109030089155	who hit a homerun in the world series in the 80s 90s and 2000		
7443559044884659170	when did the first 4k tv come out		
-1180677105417073714	what is the theme of gregor and the prophecy of bane		
-3096916327584000066	where does the south park movie fit in the seasons		
3426533510141137369	when does meredith come back in season 13		
8184607418415508105	what part of atlanta has the most crime		
3103540232686175226	where does the last name coffee come from		
3844125090241992817	who made a vow to god in the bible		
-1060078614551471620	what is the meaning of dove in the bible		
5744773686571221410	where did the marble for the lincoln memorial come from		
-5587051097424788314	who was the supreme court justice that died		
-3277440183031597840	what is the concept of cce and its objectives		
-4490189175606119203	where were the carriers on december 7 1941		
5752918004928122952	where do planes fly to from norwich airport		
6856733245894274568	where is lithuania located on a map of europe		
1672680770236846830	how did the government change after the french revolution		
-8665548956644539954	where is the world is carmen sandiego game		
-8491496344574877838	where does the cotton come from that is used to make clothing plants algae bacteria worms		
112584519802502559	what does it mean to be anti democratic		
8272860432403540547	with which poet would you associate the term sprung rhythm instress and inscape		
978799042353001573	what was the importance of lexington and concord to the american revolution		
-13367070055932864	why were the european powers interested in getting involved in the indian ocean trade routes		
8941850491850835495	what does the replication of dna during interphase ensure during cell replication		
-494908009137845073	come back to the raft again huck honey pdf		
4417239245291957784	who began his career as an artist for the press during the civil war		
-3661736535485333453	what are the candy heights at hershey park		
2390713898109441409	is patton on ncis new orleans in a wheelchair in real life		
-3607287188729466311	how long did the earthquake in nepal last		
-4570401956525385787	what countries are part of the allied powers		
-725886595383268750	name one species of plant that is often attacked by the tobacco mosaic virus		
-9082452302884918439	who made the props for lord of the rings		
4382855898213964431	a mere watan ke logo song in hindi written		
-7076249053384511528	who is called a grey beard loon and why		
-904024567641712063	liam neeson a walk among the tombstones trailer		
-2741074160908754103	when was the song of the traveler written		
-6599074446811874915	summary of the story the adventure of the blue carbuncle		
1837054118793756351	where can british citizens travel without a visa		
-1065430428386854259	who led the english ships in the spanish armada		
1021396342499119167	who was buried in the queen vic cellar		
4233151437283280714	what was the only thing descartes was sure about		
-2226797346757782635	what is a description of the paleozoic era		
3229117333527957226	when did the infinity stones appear in comics		
-8672928198847511191	why is everything in greece white and blue		
277817894047406301	where did the ancient israelite god yhwh live		
-4220093283665356012	when was the last time arsenal won something		
-6437992059376358205	what are the qualifications of a serial killer		
-5090158296747314222	what kinds of animals live in the blue areas on a map		
8209154486389759531	who wrote the paper article the judicial and revenue system of india		
404370800517926503	what were the goals of urban renewal following world war ii		
-5213408978745537822	hey what's up mtv welcome to my crib		
-972913102502917966	summary of the novel the girl on the train by paula hawkins		
-9123885679619093667	who plays the blue guy in thor ragnarok		
6068268882953233220	what happened to the third member of love and theft		
7134541337318458700	dr quinn medicine woman season 7 full episodes		
-1419373551873009291	where does the name boxer dog come from		
-1123839142572106457	where did the front bottoms get their name		
6946175489956130837	where did they film john tucker must die		
8045180216267994853	how many american soldiers died in iraq since 2001		
5164423806957440849	what does it mean for a distribution to be normal		
5904528753594531261	summary of martin luther king letter from birmingham jail		
2403662588829235030	where are you going where have you been short film		
-8100558789013380278	where is god first called father in the bible		
-3186517798025443700	what were the original ideals of the french revolution		
1250631433363204872	where do hamsters and guinea pigs come from		
4888919178015761819	who are two female directors who have made a name for themselves in the philippine film industry		
-5527135573457942409	how did the english bill of rights affect democracy		
4709615658964020362	which came first street fighter or mortal kombat		
-8202344841271418400	where is the law saying i have to pay taxes		
724381903396379768	when was the first aboriginal dot art made		
9062718185897279879	when does the new grand prix season start		
8316680694947768273	when did tyrannosaurus rex rule as apex predator		
2713479978051274717	who amongst the following has called the napoleon of india		
-6201428106797111806	where are the most taste buds located on tongue		
5265750466022422027	where does the energy emitted by agn and quasars come from		
1088314041886627369	snow white with the red hair episodes list		
7581871649342656920	what a man what a man what a man lyrics		
-4104080230959702449	where were most of the old westerns filmed		
-2261838892423639086	what episode do you find out nathan's power		
6518161977361325034	when did the first bridget jones come out		
5339261488992515650	what materials did the cherokee use to make what they needed		
3359979229678226037	switched at birth season 1 episode 28 cast		
-6023290542919025314	when is season 3 of travelers coming on		
-7654817526835414323	the mind has little influence on our emotional states.​ true false		
-2453581248650434325	what process plays a part in genetic recombination		
3841999805831738469	when did the ottoman empire begin and end		
-268295762818401484	where are the virtues found in the bible		
-8912857005081129508	what county is st johns town center in		
8693424124761321188	what are the famous traditional food items of maharashtra		
850352202405865391	where are you going where have you been by bob dylan		
-6284980320184703720	what resulted from the supreme court's ruling in miranda v. arizona (1966) (4 points)		
-6358977686689810260	who was responsible for the loss of theatre in the dark ages		
-1732894320747181415	meaning of lyrics to i am the walrus by beatles		
